login_id,account_id,timestamp,success_flag,device_id,ip_address,geo_hash,browser_fingerprint,password_reset_recent,device_seen_before,label_ato
1603,12060,2025-03-24 02:37:21,1,200410,10.247.167.80,SYD,fp_77472,0,0,0
1604,10726,2025-01-27 17:18:22,1,200213,10.34.236.88,MEL,fp_49827,0,1,0
1605,11997,2025-01-27 23:42:50,1,201603,10.253.50.72,CHC,fp_35062,0,1,0
1606,13086,2025-03-26 11:14:50,1,202069,10.18.239.208,CHC,fp_49688,0,1,0
1607,12075,2025-02-04 18:50:12,0,202264,10.154.238.189,WLG,fp_76570,0,1,0
1608,12373,2025-01-16 02:15:10,1,200914,10.170.46.42,CHC,fp_50531,0,1,0
1609,10349,2025-02-18 01:59:58,1,200889,10.199.206.141,CHC,fp_92239,0,1,0
1610,11867,2025-02-23 15:25:27,1,201891,10.222.77.223,CHC,fp_36648,0,1,0
1611,11074,2025-02-09 01:35:33,1,201718,10.175.42.65,DUD,fp_93606,0,1,0
1612,12758,2025-03-09 00:01:28,1,200466,10.168.219.134,MEL,fp_87060,0,1,0
1613,12136,2025-02-19 06:41:33,1,202155,10.162.156.55,WLG,fp_97340,0,1,0
1614,10561,2025-02-22 02:30:31,1,202317,10.42.80.163,WLG,fp_18431,0,1,0
1615,12995,2025-02-04 10:24:58,1,201174,10.223.63.143,AKL,fp_22051,0,1,0
1616,11235,2025-02-08 19:50:16,1,200989,10.164.154.30,WLG,fp_53862,0,1,0
1617,11040,2025-01-19 10:39:05,0,201895,10.70.232.252,CHC,fp_14997,0,1,0
1618,10643,2025-01-30 17:58:43,1,201433,10.219.34.230,AKL,fp_21320,0,0,0
1619,12570,2025-02-14 17:50:55,1,202484,10.125.117.240,AKL,fp_62293,0,1,0
1620,11119,2025-03-24 21:31:51,1,202398,10.147.192.5,AKL,fp_49367,0,1,0
1621,11873,2025-02-25 03:04:23,1,201756,10.78.176.180,DUD,fp_60409,0,0,0
1622,11132,2025-03-08 04:24:59,1,200925,10.61.160.66,SYD,fp_36783,0,1,0
1623,12546,2025-03-05 08:27:59,1,200084,10.161.173.98,CHC,fp_28614,0,0,0
1624,12031,2025-03-10 18:30:01,1,201906,10.2.61.246,SYD,fp_74422,0,1,0
1625,11982,2025-03-21 06:08:54,1,201805,10.130.6.193,CHC,fp_90766,0,1,0
1626,12019,2025-02-09 12:28:36,1,201658,10.245.108.209,MEL,fp_42798,0,1,0
1627,12826,2025-03-03 10:40:48,1,200381,10.211.37.30,CHC,fp_58591,0,1,0
1628,10845,2025-03-21 22:22:14,1,201436,10.78.17.252,WLG,fp_45302,0,1,0
1629,12450,2025-02-20 16:22:43,1,200335,10.137.252.80,CHC,fp_19281,0,1,0
1630,11141,2025-03-01 16:02:58,1,202155,10.93.63.121,AKL,fp_65365,0,1,0
1631,10204,2025-02-04 18:01:51,1,200898,10.229.48.247,AKL,fp_58515,0,1,0
1632,12620,2025-01-19 19:27:01,1,200200,10.196.20.75,AKL,fp_47822,1,1,0
1633,11411,2025-03-08 12:42:10,1,200163,10.83.77.100,CHC,fp_61857,0,1,0
1634,13084,2025-02-21 17:03:56,1,202259,10.113.254.162,AKL,fp_84891,0,0,0
1635,12562,2025-01-30 22:23:17,1,201389,10.18.18.57,CHC,fp_90435,0,1,0
1636,12214,2025-01-19 16:00:03,1,202289,10.134.220.18,AKL,fp_37488,0,1,0
1637,10666,2025-02-06 21:27:26,1,201814,10.115.145.130,SYD,fp_54381,0,1,0
1638,12751,2025-03-07 04:30:55,1,200920,10.208.200.188,WLG,fp_18622,0,1,0
1639,10492,2025-01-17 14:06:38,1,200755,10.201.253.48,AKL,fp_64840,0,1,0
1640,10285,2025-01-12 07:52:36,1,201011,10.50.246.79,CHC,fp_92877,0,1,0
1641,13008,2025-02-05 09:29:42,1,202270,10.204.158.107,WLG,fp_46349,1,0,0
1642,11195,2025-02-26 20:29:54,1,202409,10.239.35.253,AKL,fp_38564,0,1,0
1643,10908,2025-03-24 03:12:22,1,200318,10.83.253.76,DUD,fp_20591,0,1,0
1644,11834,2025-02-17 14:45:33,1,201769,10.211.174.166,CHC,fp_32905,0,1,0
1645,10450,2025-03-23 23:46:30,1,200249,10.187.67.64,CHC,fp_31502,0,1,0
1646,12683,2025-01-31 22:57:21,1,200984,10.176.185.77,AKL,fp_91281,0,1,0
1647,12630,2025-02-17 08:45:51,1,200457,10.56.102.7,AKL,fp_32665,0,1,0
1648,12745,2025-01-12 03:34:19,0,202228,10.212.147.35,MEL,fp_65065,0,1,0
1649,10521,2025-02-02 09:51:04,1,201844,10.160.220.173,SYD,fp_77136,0,1,0
1650,11550,2025-01-25 07:10:32,1,201254,10.228.56.224,AKL,fp_51270,0,1,0
1651,10715,2025-01-31 06:23:21,1,202385,10.227.160.180,AKL,fp_91705,0,0,0
1652,10617,2025-02-18 13:58:43,0,201568,10.53.89.185,WLG,fp_40030,0,1,0
1653,10520,2025-01-10 22:34:02,1,200508,10.189.76.170,WLG,fp_17861,0,1,0
1654,12497,2025-01-28 14:30:28,1,202036,10.149.178.205,SYD,fp_11765,0,1,0
1655,11581,2025-03-29 22:13:13,1,201413,10.47.118.74,SYD,fp_49711,0,1,0
1656,12282,2025-02-24 14:01:31,1,200101,10.47.254.253,SYD,fp_52980,0,1,0
1657,11202,2025-02-13 13:32:42,1,200542,10.107.137.139,DUD,fp_30014,0,1,0
1658,11783,2025-03-31 07:50:34,1,201869,10.226.182.26,CHC,fp_24682,0,0,0
1659,10151,2025-03-03 15:47:54,1,201095,10.88.181.126,CHC,fp_48743,0,1,0
1660,11928,2025-03-16 11:37:14,1,201927,10.154.101.5,MEL,fp_65740,0,1,0
1661,12012,2025-02-08 20:04:27,1,201493,10.144.44.133,WLG,fp_11950,0,0,0
1662,12465,2025-01-26 21:20:38,1,202452,10.118.59.163,DUD,fp_19943,0,1,0
1663,12323,2025-01-07 00:01:37,1,201509,10.237.54.89,CHC,fp_65327,0,1,0
1664,11235,2025-02-16 12:45:55,1,200522,10.57.171.139,CHC,fp_97525,0,1,0
1665,12026,2025-02-20 19:48:05,1,200653,10.137.83.136,AKL,fp_51727,0,1,0
1666,10903,2025-01-30 03:03:55,1,202033,10.186.41.104,SYD,fp_13926,0,1,0
1667,12243,2025-01-18 07:51:30,0,200899,10.144.50.22,AKL,fp_61334,0,1,0
1668,10488,2025-03-21 12:58:39,1,201135,10.221.15.24,WLG,fp_20741,0,0,0
1669,10471,2025-01-06 19:00:52,1,201506,10.122.154.42,AKL,fp_45347,1,1,0
1670,10662,2025-01-17 03:29:36,1,200913,10.145.24.232,WLG,fp_54284,1,0,0
1671,11473,2025-01-19 11:06:49,1,200634,10.137.53.124,SYD,fp_66565,0,1,0
1672,12163,2025-02-08 21:42:01,1,200811,10.2.65.130,MEL,fp_72902,0,1,0
1673,12002,2025-03-08 11:41:57,1,202366,10.91.246.221,CHC,fp_59387,0,1,0
1674,10699,2025-02-10 10:33:17,1,200645,10.204.118.88,DUD,fp_78108,0,1,0
1675,11999,2025-03-04 06:51:09,1,201440,10.37.228.122,WLG,fp_65495,0,1,0
1676,10488,2025-01-29 18:54:19,1,200553,10.193.38.213,CHC,fp_94068,0,0,0
1677,10246,2025-03-04 05:03:43,1,201487,10.15.13.169,AKL,fp_20484,0,1,0
1678,10970,2025-02-20 05:42:06,1,200987,10.142.217.24,CHC,fp_97677,0,1,0
1679,12085,2025-01-06 01:24:23,1,201187,10.6.31.218,AKL,fp_53605,0,1,0
1680,11489,2025-03-18 02:29:18,1,200444,10.251.122.191,SYD,fp_26734,0,0,0
1681,10105,2025-03-06 14:02:34,1,202039,10.212.36.27,WLG,fp_54561,0,1,0
1682,11463,2025-03-06 23:35:42,0,200503,10.91.7.213,WLG,fp_97832,0,1,0
1683,12849,2025-03-08 10:41:37,1,200068,10.129.70.178,SYD,fp_91950,0,1,0
1684,10885,2025-01-02 12:53:19,1,201964,10.163.192.125,AKL,fp_61212,0,1,0
1685,12048,2025-03-23 02:18:45,1,201158,10.186.2.146,WLG,fp_63597,0,1,0
1686,11600,2025-01-03 10:12:40,1,201209,10.122.73.223,WLG,fp_78063,0,0,0
1687,12197,2025-01-01 16:25:12,1,202187,10.72.126.71,AKL,fp_47795,0,1,0
1688,10299,2025-02-21 02:33:59,1,200740,10.66.155.239,CHC,fp_14580,0,1,0
1689,12354,2025-02-26 06:29:25,0,201710,10.139.27.106,WLG,fp_77515,0,1,0
1690,12924,2025-03-22 05:40:06,1,200191,10.89.22.0,SYD,fp_85383,0,1,0
1691,11584,2025-01-31 03:58:53,1,201176,10.115.18.123,SYD,fp_95597,0,1,0
1692,13119,2025-02-05 08:42:55,1,201549,10.74.216.49,WLG,fp_51733,0,1,0
1693,12620,2025-03-11 05:35:52,1,200090,10.125.3.3,CHC,fp_29511,0,0,0
1694,12973,2025-01-06 05:33:46,1,200796,10.140.65.8,AKL,fp_82491,0,1,0
1695,12258,2025-03-14 21:03:34,1,201285,10.13.38.255,DUD,fp_44695,0,1,0
1696,10235,2025-01-31 19:14:47,1,200897,10.171.197.109,CHC,fp_25771,0,0,0
1697,11771,2025-02-07 13:30:41,1,200951,10.59.139.168,SYD,fp_13948,1,1,0
1698,10786,2025-03-30 17:48:18,1,201086,10.67.248.79,AKL,fp_40518,0,0,0
1699,12424,2025-03-31 19:48:32,0,201215,10.172.189.96,WLG,fp_98829,1,1,0
1700,12234,2025-02-28 17:36:57,1,200374,10.136.128.102,WLG,fp_60813,1,1,0
1701,10770,2025-01-27 13:38:48,1,202269,10.167.100.220,MEL,fp_95881,0,0,0
1702,11783,2025-02-21 08:04:56,1,202369,10.170.135.93,AKL,fp_72755,0,1,0
1703,12901,2025-02-05 13:54:03,0,200858,10.65.110.24,CHC,fp_36929,0,1,0
1704,11538,2025-03-02 08:19:06,1,200657,10.75.200.57,WLG,fp_98385,0,0,0
1705,10729,2025-01-28 10:07:20,1,200582,10.152.113.96,MEL,fp_78389,0,1,0
1706,10689,2025-01-28 04:26:27,0,200684,10.178.205.207,DUD,fp_99867,0,1,0
1707,12678,2025-01-10 00:42:44,1,202208,10.196.242.95,WLG,fp_79496,1,1,0
1708,11952,2025-01-29 15:19:02,1,202358,10.81.122.102,AKL,fp_83681,0,0,0
1709,10264,2025-03-11 12:40:12,1,201658,10.37.170.201,DUD,fp_77162,0,0,0
1710,12550,2025-01-16 08:36:13,1,201703,10.82.84.60,SYD,fp_80736,0,1,0
1711,11930,2025-02-14 21:28:37,1,202256,10.81.224.236,WLG,fp_39005,0,1,0
1712,12213,2025-02-27 00:10:29,1,200980,10.134.218.180,AKL,fp_74797,0,1,0
1713,10690,2025-02-22 15:26:40,0,201911,10.119.100.30,AKL,fp_14185,1,1,0
1714,12214,2025-01-27 11:47:28,0,200941,10.120.177.49,AKL,fp_48846,0,1,0
1715,12294,2025-02-22 00:28:22,1,201716,10.45.160.141,WLG,fp_98486,0,1,0
1716,12339,2025-01-29 12:02:07,1,200240,10.175.69.244,SYD,fp_17340,0,1,0
1717,12954,2025-03-18 10:39:47,1,200782,10.97.254.75,MEL,fp_92366,0,1,0
1718,12767,2025-02-04 13:32:01,1,201919,10.80.77.244,WLG,fp_18361,0,1,0
1719,12192,2025-01-09 18:15:19,1,200812,10.245.7.103,AKL,fp_17779,0,1,0
1720,12971,2025-03-20 09:24:12,1,201667,10.173.141.168,WLG,fp_57213,0,1,0
1721,10184,2025-01-14 10:15:29,0,200749,10.157.113.144,MEL,fp_84884,0,1,0
1722,11250,2025-02-19 16:03:08,1,201583,10.131.200.10,CHC,fp_78019,0,1,0
1723,10546,2025-01-07 19:32:15,1,200924,10.219.251.76,MEL,fp_19444,0,1,0
1724,10240,2025-01-24 10:34:51,0,200527,10.91.74.26,SYD,fp_64999,0,1,0
1725,12507,2025-03-10 05:34:35,1,201993,10.147.21.164,CHC,fp_60054,0,1,0
1726,10594,2025-03-02 09:57:27,1,200978,10.198.184.125,AKL,fp_60837,0,1,0
1727,10946,2025-02-16 06:35:30,0,200569,10.184.32.91,AKL,fp_18809,0,1,0
1728,12677,2025-03-22 11:16:55,1,200778,10.45.113.57,AKL,fp_96439,0,1,0
1729,10267,2025-01-09 22:08:16,1,200406,10.132.124.11,CHC,fp_80765,0,1,0
1730,10505,2025-01-19 11:28:23,1,202458,10.74.220.238,AKL,fp_39741,0,1,0
1731,12360,2025-03-16 09:09:05,1,200928,10.235.107.123,CHC,fp_43219,0,1,0
1732,12618,2025-02-04 03:13:41,1,202236,10.168.182.91,SYD,fp_67492,0,1,0
1733,10677,2025-03-18 20:18:37,1,200207,10.191.111.147,WLG,fp_88736,0,1,0
1734,12142,2025-03-24 02:51:20,1,200271,10.173.18.233,CHC,fp_33030,1,1,0
1735,10999,2025-02-05 13:05:46,1,201788,10.188.213.157,AKL,fp_83392,0,1,0
1736,11632,2025-03-31 18:04:56,1,201564,10.25.201.30,DUD,fp_88793,0,1,0
1737,10754,2025-03-17 19:40:39,1,201375,10.171.255.197,WLG,fp_49706,0,1,0
1738,12723,2025-01-01 11:34:10,1,202265,10.182.191.3,CHC,fp_47358,0,1,0
1739,11324,2025-01-15 16:42:39,1,202375,10.64.47.216,AKL,fp_81471,0,1,0
1740,12077,2025-02-20 19:41:16,1,202217,10.170.16.100,WLG,fp_21278,0,0,0
1741,12799,2025-01-05 05:53:27,1,201358,10.227.5.183,SYD,fp_96095,0,1,0
1742,10519,2025-03-04 09:49:18,1,201188,10.98.50.182,DUD,fp_84582,1,1,0
1743,10463,2025-01-16 13:48:12,1,201894,10.18.130.171,SYD,fp_39831,0,0,0
1744,10859,2025-03-15 15:02:25,1,201846,10.223.206.75,AKL,fp_25720,0,1,0
1745,11809,2025-03-27 23:26:45,1,200259,10.0.172.25,MEL,fp_40919,0,1,0
1746,10601,2025-01-02 00:48:08,0,201516,10.39.143.219,MEL,fp_42664,0,1,0
1747,11073,2025-01-24 13:39:18,1,201588,10.189.75.182,MEL,fp_30724,0,1,0
1748,12402,2025-03-08 00:51:15,1,200151,10.40.150.126,AKL,fp_94985,0,0,0
1749,11610,2025-03-03 12:03:00,1,200177,10.134.101.64,MEL,fp_33152,0,1,0
1750,10272,2025-02-23 09:36:30,1,201786,10.29.74.100,SYD,fp_18391,0,1,0
1751,11479,2025-03-24 17:29:08,1,201264,10.30.179.16,WLG,fp_62244,0,1,0
1752,12662,2025-02-19 12:25:52,1,200647,10.181.209.1,CHC,fp_16399,0,1,0
1753,12679,2025-01-19 02:50:37,1,202280,10.13.150.150,MEL,fp_11196,0,1,0
1754,12646,2025-03-05 07:37:05,1,200877,10.225.89.100,MEL,fp_53784,0,1,0
1755,12444,2025-01-14 22:20:27,1,201441,10.155.124.30,AKL,fp_18987,0,1,0
1756,13047,2025-03-19 02:49:28,1,200118,10.187.66.20,SYD,fp_17309,0,1,0
1757,10283,2025-01-10 19:49:29,1,200988,10.22.145.47,CHC,fp_63143,0,1,1
1758,12912,2025-03-12 01:58:00,1,200216,10.225.88.114,CHC,fp_87244,0,0,0
1759,10062,2025-01-07 13:11:35,1,200558,10.24.79.141,CHC,fp_46004,0,0,0
1760,10879,2025-02-11 03:43:43,1,200654,10.179.184.126,WLG,fp_70835,0,1,0
1761,10341,2025-03-16 10:34:16,0,200428,10.97.13.91,AKL,fp_64097,0,1,0
1762,11587,2025-03-05 10:34:31,1,200950,10.54.10.172,CHC,fp_93464,0,1,0
1763,11864,2025-02-04 16:53:18,1,200678,10.250.226.9,MEL,fp_10394,0,1,0
1764,12195,2025-02-05 16:51:35,1,200152,10.23.45.128,CHC,fp_79374,0,1,0
1765,13010,2025-02-13 12:27:21,1,201972,10.22.170.108,MEL,fp_71948,0,1,0
1766,12606,2025-02-27 23:17:27,1,201384,10.29.220.252,AKL,fp_90520,0,1,0
1767,10947,2025-02-02 18:46:47,1,201101,10.47.230.101,SYD,fp_76258,0,1,0
1768,11732,2025-03-25 14:06:42,1,200108,10.48.144.34,MEL,fp_83742,0,0,0
1769,11706,2025-03-27 16:24:14,1,201493,10.161.38.108,AKL,fp_84313,0,1,0
1770,10236,2025-03-11 15:43:20,1,201051,10.35.51.117,WLG,fp_81524,0,1,0
1771,10439,2025-02-03 10:42:51,1,200846,10.240.173.31,AKL,fp_48024,0,1,0
1772,10784,2025-03-12 02:30:18,1,200194,10.221.197.23,SYD,fp_31937,0,1,0
1773,12210,2025-01-29 18:54:25,1,201160,10.40.118.205,SYD,fp_14338,0,1,0
1774,12213,2025-03-25 10:17:16,0,200138,10.43.224.191,AKL,fp_41799,0,1,0
1775,10560,2025-02-19 19:16:49,1,201324,10.7.168.223,WLG,fp_86600,0,1,0
1776,11809,2025-01-25 09:35:09,1,201256,10.57.70.44,WLG,fp_20577,0,1,0
1777,10149,2025-01-08 23:57:01,1,200926,10.84.238.164,MEL,fp_77725,0,0,0
1778,12142,2025-01-28 00:42:45,1,202094,10.140.37.165,DUD,fp_64454,0,1,0
1779,10752,2025-01-21 07:09:48,1,200801,10.219.86.68,MEL,fp_56457,0,1,0
1780,12083,2025-01-09 23:05:50,1,200669,10.155.186.74,WLG,fp_40360,0,1,0
1781,12532,2025-01-15 15:45:47,1,201619,10.61.161.13,AKL,fp_48285,1,1,0
1782,10929,2025-02-09 07:20:47,1,202432,10.154.223.185,WLG,fp_78042,0,1,0
1783,12724,2025-02-15 10:05:35,1,201540,10.131.161.57,SYD,fp_47655,0,0,0
1784,11965,2025-01-02 15:00:22,1,202165,10.19.250.55,WLG,fp_31399,0,0,0
1785,13091,2025-02-08 17:17:11,1,202083,10.212.228.80,AKL,fp_71685,0,1,0
1786,10722,2025-01-12 20:35:09,1,201312,10.127.175.3,AKL,fp_60480,0,1,0
1787,10457,2025-02-04 13:12:41,1,200701,10.153.248.24,MEL,fp_34540,0,1,0
1788,12679,2025-03-11 19:40:09,1,200920,10.8.158.212,WLG,fp_25141,0,0,0
1789,10336,2025-03-23 03:00:53,1,201583,10.177.109.149,AKL,fp_46155,0,1,0
1790,11520,2025-02-09 00:30:50,1,202021,10.86.82.171,WLG,fp_23550,0,1,0
1791,10831,2025-03-30 03:20:11,1,202115,10.87.98.154,WLG,fp_76119,0,1,0
1792,12849,2025-02-21 02:36:30,1,201648,10.186.153.25,WLG,fp_72008,0,1,0
1793,12019,2025-03-07 04:29:03,1,201060,10.250.244.134,AKL,fp_36717,0,1,0
1794,10372,2025-01-23 12:27:25,1,201029,10.183.55.218,AKL,fp_66724,0,1,0
1795,11814,2025-03-27 02:01:57,1,200432,10.200.182.235,CHC,fp_43629,0,0,0
1796,10008,2025-02-27 10:44:02,1,201097,10.106.221.21,AKL,fp_46662,0,1,0
1797,11491,2025-02-14 12:51:32,1,200727,10.181.146.169,AKL,fp_70223,0,1,0
1798,11300,2025-02-22 22:32:06,1,201868,10.173.49.17,MEL,fp_73357,0,1,0
1799,11173,2025-01-13 18:26:32,1,201529,10.221.17.119,AKL,fp_93290,1,0,0
1800,11084,2025-03-16 17:38:03,1,201088,10.150.197.99,WLG,fp_95642,0,1,0
1801,12819,2025-01-08 14:03:47,1,202199,10.144.147.228,WLG,fp_42468,0,1,0
1802,12859,2025-02-07 02:42:41,0,202053,10.159.218.81,AKL,fp_98604,0,1,0
1803,12200,2025-02-24 06:10:53,0,201000,10.45.188.10,SYD,fp_68920,0,1,0
1804,10183,2025-03-15 05:03:04,1,200516,10.110.252.173,CHC,fp_94004,0,1,0
1805,10743,2025-03-26 23:23:17,1,201704,10.86.41.68,SYD,fp_31663,0,1,0
1806,10972,2025-02-19 15:56:58,1,200830,10.235.70.180,SYD,fp_27615,0,1,0
1807,12622,2025-03-22 04:12:54,1,200020,10.17.135.248,WLG,fp_22455,0,1,0
1808,10035,2025-03-24 23:31:07,1,200596,10.41.231.177,AKL,fp_55528,0,1,0
1809,11578,2025-02-16 01:58:22,1,202082,10.130.138.185,SYD,fp_11465,0,0,0
1810,11273,2025-01-28 02:57:23,1,202117,10.1.145.32,CHC,fp_47057,0,1,0
1811,10012,2025-01-17 02:41:25,1,200755,10.29.18.112,SYD,fp_56709,0,1,0
1812,10367,2025-02-04 09:59:41,1,200921,10.253.60.18,SYD,fp_46618,0,1,0
1813,12750,2025-03-30 15:12:15,1,200335,10.26.244.4,SYD,fp_33447,0,1,0
1814,10685,2025-03-01 08:25:18,1,201032,10.43.195.94,WLG,fp_98413,0,1,0
1815,12915,2025-02-21 15:21:35,1,200203,10.213.194.251,AKL,fp_58742,0,1,0
1816,11660,2025-02-25 13:44:26,1,201534,10.103.76.82,CHC,fp_55551,0,1,0
1817,10233,2025-02-19 17:23:25,1,201288,10.230.175.74,MEL,fp_33304,0,1,0
1818,10498,2025-02-20 02:05:09,1,202393,10.144.5.255,CHC,fp_73210,0,1,0
1819,12441,2025-03-02 08:55:54,0,202428,10.150.174.243,SYD,fp_81755,0,1,0
1820,12762,2025-02-27 13:29:48,1,202228,10.124.192.140,AKL,fp_11967,1,1,0
1821,11536,2025-03-31 15:07:55,1,201228,10.79.147.145,AKL,fp_93004,0,1,0
1822,10400,2025-03-08 20:52:01,1,200287,10.251.38.133,AKL,fp_49943,0,1,0
1823,12230,2025-01-24 21:58:44,1,201026,10.241.243.223,DUD,fp_22128,0,1,0
1824,12662,2025-01-25 23:12:46,1,201178,10.58.174.241,WLG,fp_62691,0,1,0
1825,12145,2025-01-01 13:07:50,1,202048,10.234.65.194,SYD,fp_53659,0,1,0
1826,10278,2025-01-21 15:41:26,1,202329,10.129.84.118,SYD,fp_87546,0,1,0
1827,11719,2025-03-23 01:41:00,1,201900,10.220.133.10,CHC,fp_95696,0,1,0
1828,12994,2025-03-29 12:19:40,0,200355,10.100.58.217,AKL,fp_23472,0,1,0
1829,12597,2025-02-27 03:18:43,1,200667,10.70.219.79,AKL,fp_72220,0,1,0
1830,10554,2025-03-27 11:02:35,1,200559,10.39.49.241,SYD,fp_24892,0,1,0
1831,11471,2025-01-14 20:08:53,1,200720,10.12.251.244,CHC,fp_22421,0,1,0
1832,10024,2025-03-05 13:32:35,1,201956,10.173.164.90,AKL,fp_23245,0,1,0
1833,11716,2025-02-12 04:12:24,1,201818,10.136.255.137,CHC,fp_89946,0,1,0
1834,11550,2025-01-20 01:56:10,1,201442,10.175.102.250,DUD,fp_15201,0,1,0
1835,11416,2025-03-06 08:52:19,1,202259,10.250.221.141,SYD,fp_64793,0,0,0
1836,10979,2025-01-25 04:15:05,1,200450,10.56.54.255,SYD,fp_26990,0,0,0
1837,12959,2025-02-13 04:19:47,1,201820,10.184.176.201,AKL,fp_75873,0,1,0
1838,10659,2025-02-06 00:32:01,1,200647,10.194.123.126,AKL,fp_49527,0,1,0
1839,11543,2025-02-19 03:27:34,1,201272,10.95.88.197,WLG,fp_95414,0,1,0
1840,12156,2025-01-13 11:52:59,1,200820,10.94.237.134,AKL,fp_33224,0,1,0
1841,11384,2025-02-20 22:47:10,1,201881,10.249.28.173,CHC,fp_79320,0,1,0
1842,12133,2025-01-14 11:15:24,1,201537,10.32.161.27,CHC,fp_95493,0,1,0
1843,11204,2025-02-16 15:51:36,0,201312,10.94.191.248,AKL,fp_20628,0,1,0
1844,12575,2025-03-16 20:40:00,1,200385,10.64.117.75,MEL,fp_31513,0,1,0
1845,13149,2025-01-31 10:42:29,1,201922,10.195.73.9,AKL,fp_38509,0,1,0
1846,10950,2025-03-01 00:59:02,1,200826,10.218.15.5,AKL,fp_75089,0,1,0
1847,11825,2025-03-13 21:58:24,1,201953,10.253.203.205,CHC,fp_68406,0,1,0
1848,12279,2025-03-25 10:16:23,1,201130,10.31.146.229,WLG,fp_64868,0,1,0
1849,11409,2025-03-05 06:24:54,1,201337,10.49.1.73,AKL,fp_47156,0,1,0
1850,11608,2025-02-15 16:12:07,1,200508,10.185.100.240,CHC,fp_65627,0,1,0
1851,12946,2025-02-27 19:40:54,1,201749,10.97.158.34,WLG,fp_25447,0,1,0
1852,11528,2025-01-27 06:54:39,1,200541,10.8.17.162,AKL,fp_48375,0,1,0
1853,13020,2025-03-17 22:03:47,1,200916,10.101.236.155,MEL,fp_97322,0,1,0
1854,12080,2025-02-08 16:29:53,1,200567,10.89.31.241,AKL,fp_93417,0,1,0
1855,10440,2025-01-03 18:07:20,1,201020,10.23.218.251,CHC,fp_92912,0,1,0
1856,11842,2025-03-22 03:10:40,1,201135,10.158.236.161,AKL,fp_46285,0,0,0
1857,11974,2025-03-31 12:46:35,1,200989,10.16.94.47,SYD,fp_48597,0,1,0
1858,12790,2025-01-02 08:55:19,1,201023,10.160.65.240,DUD,fp_96086,0,1,0
1859,10175,2025-01-02 06:43:54,1,200355,10.173.142.172,CHC,fp_50673,0,0,0
1860,10183,2025-01-03 22:37:17,1,200392,10.18.95.67,CHC,fp_21512,0,1,0
1861,10295,2025-03-15 16:30:51,1,200571,10.195.187.69,AKL,fp_57262,0,0,0
1862,10419,2025-03-18 05:35:30,1,202281,10.198.64.98,AKL,fp_10240,0,1,0
1863,12097,2025-01-09 03:40:09,1,200057,10.127.200.252,CHC,fp_89977,0,0,1
1864,12486,2025-03-13 08:33:14,1,200819,10.45.25.86,WLG,fp_83487,0,1,0
1865,10000,2025-02-03 10:06:32,1,202157,10.26.81.24,AKL,fp_78136,0,1,0
1866,11866,2025-01-19 12:09:53,1,200684,10.150.87.135,SYD,fp_19726,0,1,0
1867,12507,2025-01-07 08:08:18,0,201091,10.202.160.61,MEL,fp_61867,0,1,0
1868,10187,2025-01-26 15:44:00,1,200784,10.104.201.91,SYD,fp_69915,0,0,0
1869,12572,2025-02-14 00:12:51,0,200181,10.91.196.116,WLG,fp_40997,0,1,0
1870,10463,2025-03-08 06:31:03,1,200935,10.233.135.49,AKL,fp_11953,0,1,0
1871,11627,2025-03-18 06:48:55,1,201540,10.126.196.47,DUD,fp_54789,0,1,0
1872,12291,2025-03-31 23:09:19,1,202206,10.167.82.192,CHC,fp_74040,0,1,0
1873,10995,2025-02-03 01:41:14,1,200848,10.8.246.221,SYD,fp_30480,0,1,0
1874,11277,2025-01-22 10:47:50,1,202279,10.219.219.184,CHC,fp_59389,0,1,0
1875,12305,2025-01-30 02:21:56,1,200213,10.116.192.33,SYD,fp_35943,0,1,0
1876,12026,2025-03-01 14:55:43,1,202131,10.194.190.242,CHC,fp_92548,1,1,0
1877,11706,2025-01-17 08:56:16,1,201400,10.249.180.37,SYD,fp_19035,0,1,0
1878,10566,2025-02-15 10:24:28,1,201368,10.75.46.14,AKL,fp_67988,0,1,0
1879,11111,2025-02-09 04:49:28,1,202393,10.154.240.98,AKL,fp_60401,0,1,0
1880,12864,2025-01-11 00:21:20,1,201799,10.222.78.83,SYD,fp_98845,0,1,0
1881,12382,2025-03-21 23:48:11,1,201966,10.67.60.87,CHC,fp_76312,0,1,0
1882,10410,2025-02-10 07:45:30,1,200727,10.50.231.58,SYD,fp_44781,0,1,0
1883,10178,2025-02-09 05:46:46,1,201745,10.130.77.223,WLG,fp_99133,0,1,0
1884,11015,2025-03-31 19:41:27,1,202093,10.249.255.101,AKL,fp_29482,0,1,0
1885,10007,2025-01-11 07:08:53,1,200823,10.68.251.189,CHC,fp_58891,0,0,0
1886,10516,2025-03-15 17:48:44,1,201603,10.193.226.193,AKL,fp_89373,1,1,0
1887,12702,2025-01-02 11:10:21,1,201655,10.132.158.89,AKL,fp_97833,0,0,0
1888,12246,2025-01-17 00:47:58,1,201918,10.23.142.79,DUD,fp_39416,0,1,0
1889,12386,2025-03-01 03:27:00,1,202342,10.177.223.155,WLG,fp_11973,0,0,0
1890,10735,2025-03-14 11:11:30,1,201600,10.124.227.73,AKL,fp_83416,0,1,0
1891,10885,2025-03-22 23:21:52,1,200347,10.41.113.43,WLG,fp_53361,1,1,0
1892,10640,2025-03-19 04:44:49,1,202045,10.0.219.136,SYD,fp_33222,0,1,0
