account_id,customer_id,product_type,open_date,current_balance,avg_monthly_turnover,dormant_flag
12588,1393,credit,2023-11-13,3323.76,1123.28,0
12589,1074,current,2020-11-14,6073.33,2378.61,0
12590,1890,savings,2022-06-25,3993.14,2638.75,0
12591,1065,current,2024-09-19,9366.33,4640.47,1
12592,2009,credit,2024-11-14,2625.44,2217.16,1
12593,398,savings,2024-09-29,10448.03,2811.56,0
12594,2051,current,2020-09-02,6664.89,5754.5,0
12595,2405,current,2020-09-29,5728.6,7527.32,0
12596,607,savings,2020-11-17,4386.82,2548.94,0
12597,560,current,2023-11-05,4987.14,8322.34,0
12598,2388,current,2020-11-22,13801.49,5488.66,0
12599,1016,current,2022-02-23,4323.11,8246.86,0
12600,1739,current,2024-02-02,13863.2,3631.89,0
12601,476,credit,2022-06-17,16590.95,2770.76,0
12602,1069,credit,2024-09-12,5641.66,3231.18,0
12603,1758,savings,2022-06-29,2139.02,4552.73,0
12604,2238,current,2021-11-24,11834.39,3574.4,0
12605,1091,credit,2024-11-02,11753.85,3651.45,0
12606,188,savings,2022-09-25,13984.21,5455.19,0
12607,1035,credit,2020-12-03,6363.54,2240.85,0
12608,1608,current,2023-03-03,8155.5,3917.61,0
12609,2188,current,2023-11-11,4943.75,1110.56,0
12610,2085,savings,2024-03-10,4797.6,3375.93,0
12611,1899,credit,2020-01-11,7891.09,2603.29,0
12612,414,current,2020-07-16,12452.38,2679.18,0
12613,1300,current,2023-02-21,10824.54,1344.58,0
12614,1441,current,2023-09-15,6858.13,2141.77,0
12615,1172,credit,2023-04-06,13084.31,4639.86,0
12616,2308,savings,2021-11-29,2675.89,1608.4,0
12617,2400,credit,2023-10-07,24802.49,611.0,0
12618,526,savings,2022-11-23,2900.0,5111.59,0
12619,2392,credit,2024-08-16,6496.8,12090.16,0
12620,2117,current,2021-11-02,7812.97,2041.17,1
12621,1762,current,2023-10-07,8003.47,10284.87,0
12622,954,savings,2020-09-19,12305.7,536.01,0
12623,1901,savings,2023-08-29,3690.41,4906.28,0
12624,1466,current,2023-08-28,8343.49,1871.9,0
12625,2248,current,2021-04-08,10286.41,11895.55,0
12626,1779,savings,2020-04-22,13382.51,3003.32,0
12627,2411,savings,2024-12-16,5600.27,2159.46,0
12628,1049,current,2020-05-19,7359.54,116.68,0
12629,206,credit,2022-05-04,6728.71,6028.87,0
12630,1230,current,2020-01-03,9982.05,5771.46,0
12631,2494,current,2022-01-31,10022.62,8051.24,0
12632,1638,current,2024-02-07,5446.36,4085.14,0
12633,1758,current,2022-07-04,6645.82,2763.74,0
12634,1564,current,2021-03-13,6967.59,7144.9,0
12635,1482,savings,2021-12-20,3266.86,2387.87,0
12636,154,savings,2020-06-17,8635.29,1024.1,0
12637,1033,current,2022-12-19,8426.26,4796.76,0
12638,217,credit,2020-01-08,3291.98,6612.22,0
12639,841,credit,2021-09-30,8997.43,824.54,0
12640,1800,current,2020-04-20,26891.09,3872.09,0
12641,2011,current,2021-03-13,3995.9,6046.97,0
12642,560,current,2020-05-03,3267.22,2232.97,0
12643,1637,savings,2024-08-20,10206.55,10195.71,0
12644,567,current,2023-11-09,5423.53,2041.55,0
12645,502,savings,2024-08-20,12329.33,2042.55,0
12646,2400,savings,2023-05-31,6443.06,2413.95,0
12647,1525,savings,2022-06-24,4564.74,1529.97,1
12648,494,current,2020-11-13,6374.66,2041.36,0
12649,353,current,2024-10-21,10020.99,3777.58,0
12650,124,current,2024-08-01,9811.66,1710.89,0
12651,1243,savings,2022-01-28,2457.55,5143.43,0
12652,254,savings,2021-02-15,10003.1,911.14,1
12653,1459,savings,2021-12-07,7098.56,1730.58,0
12654,1085,savings,2021-12-20,7476.91,10326.61,0
12655,1590,current,2024-07-31,8639.27,1991.24,0
12656,519,current,2020-05-02,3222.79,3350.55,1
12657,364,current,2023-03-01,2379.77,3558.22,0
12658,252,current,2023-11-03,2522.6,1423.55,1
12659,239,current,2023-10-23,11873.01,1844.39,0
12660,181,current,2020-12-18,11813.44,4394.87,1
12661,647,savings,2022-01-23,999.8,2000.02,0
12662,2002,current,2021-09-16,6636.24,1911.33,0
12663,1518,current,2022-01-12,4850.35,1835.54,0
12664,626,current,2020-06-07,3525.79,7972.25,0
12665,2330,current,2020-06-01,13288.5,6932.6,0
12666,1903,current,2020-02-14,14884.06,3822.04,0
12667,1948,current,2024-10-30,7705.5,2958.42,0
12668,2247,current,2022-01-30,4652.98,3673.55,0
12669,1865,credit,2021-02-20,5234.44,4619.93,0
12670,2392,current,2023-12-26,3108.79,4641.61,0
12671,826,current,2022-06-21,5177.52,2021.53,0
12672,2141,current,2021-10-27,3861.05,2540.34,0
12673,280,current,2020-07-28,14304.9,2346.68,0
12674,751,current,2021-12-05,1743.7,4055.99,0
12675,2230,current,2023-03-26,11064.54,7717.5,0
12676,334,credit,2023-02-11,3680.83,3364.38,0
12677,1253,credit,2021-12-14,9947.92,3595.81,0
12678,852,savings,2023-01-23,6200.9,1712.14,0
12679,252,current,2023-11-01,11170.16,777.02,0
12680,590,current,2024-08-24,2615.65,2484.13,0
12681,1338,current,2022-08-22,4510.18,5304.18,0
12682,1577,savings,2021-02-19,5449.82,1743.42,0
12683,1689,current,2020-08-24,7053.03,624.09,0
12684,329,savings,2020-10-14,6985.88,4762.37,0
12685,800,current,2020-01-20,3087.03,4422.53,0
12686,261,current,2022-10-15,2474.89,2085.42,0
12687,24,current,2021-01-22,5674.24,1890.12,0
12688,977,current,2021-02-16,6478.72,2639.62,0
12689,1555,savings,2023-08-14,5470.29,2209.67,0
12690,928,current,2021-08-06,1739.7,9006.35,0
12691,101,current,2024-02-21,6660.31,2581.72,0
12692,550,current,2020-09-07,8916.48,4200.75,0
12693,1082,credit,2021-09-14,7697.19,2889.52,0
12694,890,current,2020-04-04,6055.5,4304.29,0
12695,2062,savings,2022-09-05,7309.02,2140.25,0
12696,1495,current,2020-08-15,3961.33,2080.47,0
12697,2498,savings,2021-03-14,13295.98,3347.77,0
12698,439,savings,2023-09-04,4786.35,1860.52,0
12699,926,current,2024-05-25,9089.88,2484.81,0
12700,219,current,2022-09-22,15889.54,5148.69,0
12701,51,current,2024-10-27,5899.06,7095.3,1
12702,2310,current,2023-10-12,11465.93,10924.41,0
12703,1233,savings,2023-10-06,4712.93,4878.74,0
12704,1650,current,2024-12-12,11528.18,4057.21,0
12705,691,current,2020-06-11,14321.37,1558.74,0
12706,129,savings,2021-02-27,3743.26,6562.9,0
12707,2232,credit,2022-03-08,10792.35,8750.65,1
12708,1647,current,2023-02-02,16238.47,2395.99,0
12709,1779,savings,2024-12-12,8076.62,10345.64,0
12710,1334,current,2020-06-29,12777.27,7015.82,0
12711,1011,savings,2021-02-22,14515.14,4919.69,0
12712,1056,current,2021-06-28,11741.02,2948.53,0
12713,1906,savings,2023-05-08,4028.5,1164.21,0
12714,569,current,2024-10-02,8766.63,9028.75,0
12715,854,current,2024-09-08,9437.69,1054.85,0
12716,769,savings,2023-09-26,1552.7,9300.31,0
12717,1305,current,2023-11-12,6215.75,9977.77,0
12718,2420,current,2022-01-28,7335.92,1583.56,0
12719,2307,current,2023-01-16,9015.67,1045.07,0
12720,1363,current,2020-11-07,3318.88,2338.86,1
12721,501,current,2022-07-13,5898.12,3103.89,1
12722,2352,current,2021-06-18,7696.34,2186.3,0
12723,783,current,2024-08-22,5119.01,2310.46,0
12724,891,savings,2021-11-01,1521.6,3190.73,0
12725,2214,credit,2021-12-21,13667.69,8809.2,0
12726,659,current,2022-01-05,19666.61,2899.31,0
12727,1155,current,2024-07-02,8348.07,5193.76,1
12728,2292,current,2024-08-28,8445.2,1207.69,0
12729,795,current,2022-02-25,6515.47,3514.78,0
12730,1561,savings,2024-12-22,2500.63,2485.53,0
12731,94,credit,2023-10-12,1909.57,5079.03,0
12732,2489,savings,2024-03-24,589.63,1121.44,0
12733,1048,credit,2024-07-29,13043.98,7534.4,0
12734,1676,current,2021-08-29,18405.46,2406.96,0
12735,1252,savings,2022-10-01,8857.21,1796.15,0
12736,1085,current,2021-06-04,5075.96,9905.48,0
12737,1016,credit,2021-07-19,5896.09,3949.78,0
12738,45,current,2022-04-27,9654.33,3134.49,0
12739,694,current,2020-04-03,12638.93,1111.11,0
12740,952,savings,2021-01-27,6594.68,1566.51,0
12741,923,current,2024-01-16,5376.73,1155.12,0
12742,684,credit,2020-10-29,3279.6,3349.53,0
12743,1607,savings,2023-02-09,4692.5,6952.84,0
12744,2073,credit,2023-10-29,9293.98,4172.11,1
12745,2229,current,2021-04-25,8013.09,3500.65,0
12746,2431,current,2022-04-16,7591.97,3197.79,0
12747,1625,savings,2024-05-20,3371.25,5867.07,0
12748,1028,current,2024-03-04,5697.84,2782.56,0
12749,1616,current,2024-08-06,10880.08,898.65,0
12750,331,credit,2023-02-20,15479.45,6448.81,0
12751,2043,credit,2024-06-07,10549.13,1340.98,0
12752,1338,credit,2021-12-28,12609.79,784.88,0
12753,413,current,2023-01-02,1559.45,4040.35,0
12754,1065,current,2023-05-02,13928.79,507.33,0
12755,753,credit,2024-11-17,8780.49,3240.58,0
12756,874,current,2021-11-03,7639.41,3684.81,0
12757,127,current,2024-05-15,8133.83,4507.81,0
12758,41,current,2022-07-18,17292.1,4193.62,0
12759,875,credit,2020-07-09,4939.05,1049.03,0
12760,755,current,2023-04-11,8138.99,5875.43,0
12761,2498,current,2024-11-25,6160.31,3163.12,0
12762,657,current,2022-04-07,3510.23,2453.13,0
12763,824,current,2022-09-28,2154.45,1117.82,0
12764,2289,savings,2024-08-19,3468.23,6708.08,0
12765,2150,savings,2024-08-06,4134.2,6277.64,0
12766,143,savings,2021-12-31,6342.01,2180.57,0
12767,215,current,2023-10-19,12609.94,4524.43,0
12768,238,current,2023-02-25,3476.16,5313.69,0
12769,1150,current,2023-03-27,4082.13,2666.52,0
12770,1432,credit,2023-08-07,17076.48,6325.0,0
12771,879,current,2021-08-19,5047.79,6547.31,0
12772,33,current,2021-07-10,4441.68,669.15,0
12773,504,current,2020-02-19,4560.04,5179.33,0
12774,1537,credit,2024-04-11,7255.64,2224.82,0
12775,932,savings,2021-05-20,6389.71,1644.72,0
12776,309,current,2023-05-15,4221.26,520.73,0
12777,1629,savings,2023-06-05,5244.98,3479.12,0
12778,1534,current,2023-07-07,11088.21,2611.47,0
12779,1226,savings,2024-04-24,7867.55,2139.01,0
12780,2351,credit,2024-05-02,14611.5,5410.72,0
12781,2111,savings,2020-01-05,5615.5,18715.16,0
12782,100,credit,2024-03-13,11062.52,4555.98,0
12783,2263,current,2021-01-14,11298.99,2603.02,0
12784,125,current,2023-03-23,4041.65,6458.74,0
12785,1205,savings,2023-05-13,8529.29,1420.5,0
12786,2255,savings,2020-04-07,6930.39,2241.98,0
12787,2455,current,2021-06-01,1638.43,3652.92,0
12788,57,current,2024-07-19,2249.67,3681.46,0
12789,181,current,2020-09-15,7432.75,5995.73,0
12790,604,current,2021-02-27,1756.42,8613.31,0
12791,691,credit,2020-05-29,1431.69,5898.89,1
12792,699,current,2020-10-31,6822.66,8663.24,0
12793,1042,savings,2023-03-10,915.22,8920.71,1
12794,798,current,2024-03-15,3081.51,4034.26,0
12795,1457,savings,2022-12-21,6802.6,2936.63,0
12796,2135,credit,2021-06-03,6066.42,5046.6,0
12797,1365,savings,2024-04-15,6064.2,744.37,1
12798,830,savings,2021-11-01,9548.83,5978.66,0
12799,1420,current,2021-07-28,12067.66,5478.02,0
12800,1552,current,2022-07-11,12824.71,1376.74,1
12801,2241,savings,2020-09-06,17979.31,8107.61,0
12802,2369,savings,2021-10-12,1025.04,6693.65,0
12803,694,savings,2023-12-29,3841.39,4847.43,0
12804,2296,savings,2023-01-15,2927.96,2905.54,0
12805,2043,current,2024-12-08,18320.38,8305.13,0
12806,321,current,2023-11-16,6898.04,810.64,0
12807,1396,credit,2021-10-19,6268.53,3154.25,0
12808,381,current,2023-10-31,4850.17,5221.21,0
12809,1227,savings,2024-04-28,4669.86,7120.46,0
12810,112,current,2023-02-25,4649.85,6569.37,0
12811,749,credit,2023-10-23,4932.05,1278.38,0
12812,1471,credit,2022-07-07,4598.97,4483.4,0
12813,761,current,2024-07-21,15774.6,3720.86,0
12814,26,credit,2021-03-09,22040.88,685.63,0
12815,972,current,2022-02-13,21252.21,1182.17,0
12816,1353,current,2021-04-08,1577.44,524.3,0
12817,1909,credit,2020-07-03,4180.54,682.77,0
12818,342,current,2023-01-29,1260.3,1279.88,0
12819,1192,current,2020-08-04,21715.79,2983.34,0
12820,497,savings,2021-02-16,8366.07,3109.34,0
12821,385,credit,2023-10-24,10879.03,4381.86,0
12822,305,current,2021-03-15,5935.22,1971.79,0
12823,1900,savings,2024-04-24,6286.57,7372.77,0
12824,2299,current,2020-03-30,13669.19,6300.14,0
12825,1659,current,2022-04-14,6853.92,4253.33,0
12826,946,savings,2020-05-02,7043.74,9508.82,0
12827,2374,current,2020-04-18,10308.74,3986.29,0
12828,1243,savings,2023-12-14,9541.01,926.75,0
12829,1324,savings,2020-05-01,6697.91,5116.53,0
12830,1587,credit,2024-06-16,4765.38,3556.33,0
12831,1637,savings,2022-12-28,4513.58,2413.28,0
12832,1231,current,2022-05-30,12946.94,2684.83,0
12833,1199,savings,2024-08-03,7144.55,4602.62,0
12834,795,savings,2021-12-08,3779.22,4138.2,0
12835,1702,current,2021-12-30,11651.2,10802.45,0
12836,1681,savings,2022-01-18,6615.2,3774.63,0
12837,1091,savings,2023-04-02,1523.75,3987.94,0
12838,1781,current,2024-03-26,3946.76,3524.12,0
12839,345,current,2022-09-16,6630.08,3489.21,0
12840,1041,current,2021-05-27,1836.87,1353.16,1
12841,2467,current,2024-06-11,8102.27,2171.27,0
12842,1835,credit,2022-12-29,9023.63,4515.67,0
12843,1801,current,2024-02-28,12309.94,925.77,0
12844,2159,savings,2022-02-27,7582.76,2777.23,0
12845,1522,savings,2020-12-29,4108.31,7721.53,0
12846,1657,current,2024-09-19,1569.17,2656.96,0
12847,1204,current,2023-05-21,1505.99,9151.05,0
12848,2066,current,2021-07-15,5840.99,2703.31,0
12849,1779,current,2024-03-26,5838.09,6582.98,0
12850,1309,current,2020-01-17,1778.23,3614.93,0
12851,317,current,2024-08-24,7968.31,1376.84,1
12852,2016,savings,2022-11-21,4818.95,10590.76,1
12853,816,savings,2022-12-12,3142.92,1257.79,0
12854,898,current,2020-01-25,2503.78,2314.56,0
12855,312,current,2020-11-17,15862.86,11443.34,0
12856,543,credit,2023-08-08,1353.62,3971.83,0
12857,316,current,2022-10-15,18533.64,1831.64,0
12858,244,savings,2020-08-20,3288.85,3508.67,0
12859,54,current,2023-04-30,19604.38,5034.29,0
12860,737,credit,2023-09-24,1644.43,2648.32,0
12861,1890,current,2021-05-12,8453.3,8249.54,0
12862,2160,current,2023-06-12,14013.91,1947.5,0
12863,569,current,2024-11-10,14207.45,527.25,0
12864,1060,current,2022-05-30,8424.77,6128.53,0
12865,2081,savings,2021-02-22,7656.15,3072.78,0
12866,1768,current,2024-10-21,2016.7,6572.11,0
12867,2262,current,2024-07-21,11698.04,2553.94,0
12868,1052,current,2022-04-13,13165.31,4520.75,0
12869,422,savings,2022-02-14,6728.68,2456.11,0
12870,359,credit,2024-03-01,7473.1,2853.44,0
12871,1773,current,2020-01-02,28628.81,986.77,0
12872,66,credit,2021-07-23,2195.8,1334.71,0
12873,1151,savings,2022-09-18,8585.18,4196.52,0
12874,884,current,2023-04-08,11513.92,6127.91,0
12875,2298,current,2023-02-20,1475.56,4483.83,0
12876,2496,current,2021-11-07,1610.38,1574.47,0
12877,1212,current,2024-05-05,3771.46,4791.15,0
12878,1451,savings,2023-03-31,4011.67,1607.26,0
12879,948,current,2022-09-13,3565.78,4149.67,0
12880,1943,current,2024-09-09,4124.17,1959.65,0
12881,737,savings,2020-06-20,4210.05,2990.93,0
12882,1861,current,2023-07-19,6658.32,2120.82,0
12883,2260,credit,2024-08-18,3213.39,4927.05,0
12884,430,savings,2023-04-22,5373.92,2390.46,1
12885,566,current,2022-10-28,6428.6,5035.82,0
12886,946,current,2021-10-27,4847.51,347.77,0
12887,2070,current,2021-05-10,8573.03,6343.96,0
12888,1603,credit,2022-09-23,15304.22,1562.91,0
12889,486,current,2024-06-28,2125.42,8724.01,0
12890,921,credit,2022-04-23,3010.47,2526.1,0
12891,1609,credit,2020-08-08,10549.17,7655.66,0
12892,2412,current,2022-06-01,7866.92,663.9,0
12893,1128,savings,2020-06-26,11087.8,6937.6,0
12894,187,current,2024-09-04,10106.86,1787.31,0
12895,262,current,2022-09-03,4090.96,6899.7,0
12896,72,credit,2021-01-25,16039.02,3345.33,0
12897,315,current,2023-02-14,16284.74,2727.01,0
12898,1032,credit,2022-09-08,3088.63,7779.1,0
12899,704,savings,2022-07-21,14693.42,2218.82,0
12900,753,current,2022-12-16,15666.31,9140.21,0
12901,1917,current,2024-08-22,19230.0,2820.19,0
12902,1193,current,2024-04-11,10241.37,3544.46,0
12903,1823,current,2021-04-24,5148.39,3836.31,0
12904,1355,savings,2021-03-13,3889.15,1280.85,0
12905,513,current,2024-12-12,5149.61,4346.75,0
12906,2371,credit,2023-03-22,2394.63,1784.48,0
12907,1191,current,2020-02-05,8695.38,1493.21,0
12908,2091,current,2022-08-24,5808.71,1475.05,0
12909,243,current,2020-08-04,2030.67,2521.2,0
12910,2124,current,2020-02-24,3954.79,7986.62,0
12911,1790,current,2020-12-04,13942.88,1967.99,0
12912,625,current,2021-04-09,8803.23,4264.73,0
12913,1984,savings,2020-05-25,3619.78,7554.15,0
12914,1857,current,2024-03-04,18921.04,2830.49,0
12915,2234,current,2022-03-10,8036.39,3787.99,0
12916,525,current,2022-10-04,2614.14,8392.26,0
12917,2215,current,2024-04-28,5168.84,4854.1,0
12918,1906,current,2024-03-07,1912.01,4454.49,0
12919,845,savings,2024-02-06,16022.33,3344.28,0
12920,877,current,2020-12-24,11322.92,8969.83,0
12921,637,current,2023-09-21,3740.28,2536.13,0
12922,1192,current,2024-12-22,1187.24,2279.32,0
12923,2242,current,2020-01-14,11204.05,2638.49,0
12924,2095,credit,2024-05-03,7862.92,5134.94,1
12925,366,savings,2024-04-28,14523.87,4076.12,0
12926,329,savings,2024-03-15,811.49,1623.74,0
12927,149,current,2021-12-24,10504.13,5555.0,0
12928,1536,current,2020-12-29,6263.05,4799.34,0
12929,786,current,2023-08-28,23894.9,1978.2,0
12930,1903,savings,2023-02-11,2446.03,4300.73,0
12931,1901,current,2023-08-19,11990.88,6418.59,0
12932,495,current,2021-04-12,10676.65,2747.26,0
12933,1736,savings,2020-11-19,2001.04,682.86,1
12934,1912,savings,2024-07-03,5331.8,3127.17,0
12935,2468,current,2022-07-29,9736.81,2622.44,0
12936,1807,current,2024-04-02,3753.68,501.57,0
12937,899,credit,2024-08-17,3839.77,2316.66,1
12938,2500,current,2022-04-18,12903.3,1346.01,0
12939,690,credit,2021-04-25,20554.81,7687.9,0
12940,2014,current,2024-06-22,12191.19,7745.01,0
12941,946,credit,2023-07-28,2150.78,4572.78,0
12942,2338,credit,2023-04-30,364.89,2986.51,0
12943,1956,current,2024-10-14,2748.06,2520.62,0
12944,1500,savings,2021-03-25,10436.43,6103.23,0
12945,536,current,2021-10-20,11276.82,2826.74,0
12946,472,current,2020-03-12,4960.47,3242.3,0
12947,2370,current,2021-12-08,2712.41,3974.44,0
12948,2005,savings,2022-03-25,5298.97,8900.16,0
12949,1282,current,2022-04-05,1444.38,784.14,0
12950,2194,current,2020-10-02,153.08,2030.23,0
12951,1958,credit,2024-01-16,8225.41,1072.91,0
12952,970,credit,2022-06-11,7602.34,4484.16,0
12953,2069,current,2022-03-12,2565.34,808.65,0
12954,1991,current,2024-04-25,12332.0,1773.14,0
12955,1198,current,2022-06-06,6854.45,3724.68,0
12956,49,current,2024-06-16,3503.3,5526.24,0
12957,1854,credit,2021-02-09,8451.37,3102.28,0
12958,850,credit,2024-04-01,23516.98,1798.99,1
12959,912,current,2024-12-08,1535.38,2598.97,0
12960,1785,current,2023-10-01,24609.59,2504.89,0
12961,2028,current,2024-06-16,6797.34,6034.19,0
12962,220,current,2023-09-12,9827.05,1955.62,0
12963,2060,current,2022-12-31,10331.45,5788.15,0
12964,733,current,2023-10-25,3591.45,3054.48,0
12965,1416,current,2024-10-19,4878.68,6756.54,0
12966,2172,current,2023-01-09,15490.08,3536.25,0
12967,546,savings,2023-06-07,17319.83,2142.97,0
12968,553,savings,2020-05-24,5822.25,6677.22,0
12969,2426,current,2024-10-16,21073.9,11659.71,0
12970,933,current,2023-11-20,6280.87,3708.66,0
12971,2368,savings,2020-10-21,11540.05,6080.6,0
12972,893,current,2021-06-12,3829.09,3595.51,0
12973,1550,credit,2021-02-15,11036.1,1897.44,0
12974,1276,current,2021-08-06,5477.94,6946.59,0
12975,2460,credit,2024-06-03,27757.29,1225.84,0
12976,1376,current,2022-04-27,8794.47,1077.07,0
12977,1257,savings,2022-02-05,19557.43,7001.72,0
12978,1166,current,2023-11-22,7759.57,2679.53,0
12979,939,savings,2021-11-08,6884.17,1365.2,0
12980,1101,current,2024-06-04,7624.97,9170.28,0
12981,1152,current,2023-10-08,22670.77,5324.1,0
12982,1910,savings,2021-04-14,4710.39,3104.6,0
12983,115,current,2023-02-24,27039.98,4204.63,0
12984,1253,current,2022-05-30,12771.86,3865.38,0
12985,1373,current,2021-09-19,21942.09,5266.45,0
12986,1883,savings,2024-07-12,2734.5,3016.46,1
12987,1666,credit,2021-12-27,11360.49,5574.36,0
12988,1080,current,2020-08-01,15909.16,3683.1,0
12989,274,savings,2022-01-15,16189.15,543.38,0
12990,931,credit,2022-08-01,11351.8,2239.77,0
12991,639,savings,2020-08-18,5166.8,4911.11,0
12992,511,current,2023-09-17,4914.93,1052.69,0
12993,1803,current,2021-02-22,4687.84,3684.88,0
12994,1196,current,2020-06-17,8441.17,2684.63,0
12995,1984,current,2022-09-07,7532.96,9286.02,0
12996,347,current,2020-10-20,5332.64,5701.76,0
12997,2465,savings,2023-11-27,5984.91,1103.81,0
12998,1184,savings,2020-05-04,6950.98,5078.32,0
12999,634,savings,2022-02-03,998.78,2643.99,0
13000,908,current,2020-04-04,5530.66,3461.39,0
13001,2104,current,2021-11-30,4439.55,2667.46,0
13002,1775,savings,2024-08-30,2625.34,9471.76,0
13003,431,current,2023-04-02,2771.3,8983.99,0
13004,2476,credit,2022-09-03,5460.25,1946.5,0
13005,328,current,2020-10-13,8699.62,6754.21,0
13006,689,current,2021-07-24,9064.7,2193.36,0
13007,1824,savings,2021-11-25,9919.74,1854.8,0
13008,1325,savings,2022-11-21,9073.54,3687.95,0
13009,1115,current,2021-01-14,4827.68,3326.42,0
13010,2316,savings,2024-12-29,2760.78,1608.98,0
13011,1985,current,2023-04-04,3333.36,840.31,0
13012,2406,current,2021-07-23,6396.34,3456.25,0
13013,707,current,2020-07-24,7602.13,1609.53,0
13014,2127,savings,2022-12-21,11950.89,2805.79,0
13015,533,savings,2022-03-28,16281.88,7193.41,1
13016,2015,current,2023-05-14,5075.46,2953.97,0
13017,1372,savings,2022-12-24,7784.52,798.46,0
13018,1495,savings,2023-03-14,10228.58,6662.59,0
13019,289,current,2024-03-01,6966.78,4629.69,0
13020,2198,current,2022-08-16,3414.17,5961.63,0
13021,697,current,2023-08-15,3892.39,3280.95,0
13022,1496,current,2021-10-17,12568.88,3265.76,1
13023,416,credit,2024-09-16,5341.8,12125.58,0
13024,2315,savings,2022-01-14,5737.61,4654.55,0
13025,801,current,2023-05-25,919.16,6590.31,0
13026,1907,current,2024-12-27,14656.73,18547.88,0
13027,1914,current,2021-09-29,10430.09,11891.27,0
13028,1376,current,2020-07-04,2085.13,1286.8,0
13029,302,current,2021-02-26,9593.45,1554.91,0
13030,700,current,2021-03-20,10040.84,1073.66,0
13031,1530,current,2020-04-13,19408.57,3232.06,0
13032,1340,current,2022-09-19,3633.25,13631.06,0
13033,1462,current,2021-05-21,9238.35,119.03,0
13034,624,current,2020-06-26,4547.34,2180.21,0
13035,1346,current,2020-09-06,4383.17,3275.66,0
13036,214,current,2021-05-13,17190.26,1433.78,0
13037,1211,current,2021-11-04,12631.58,2727.55,0
13038,229,current,2024-11-13,2120.49,2868.26,0
13039,1660,credit,2023-07-06,1845.19,980.47,0
13040,1417,current,2023-07-28,9833.34,5839.54,0
13041,2130,current,2023-06-16,6100.5,2752.64,0
13042,1156,current,2024-01-05,3269.93,1335.04,0
13043,406,current,2021-08-03,9957.08,3313.86,0
13044,589,current,2020-06-30,9134.56,5703.24,0
13045,2036,savings,2022-07-17,6853.51,3099.4,1
13046,2396,credit,2020-01-03,7316.97,1449.4,0
13047,154,current,2021-01-30,3480.5,3773.69,0
13048,1692,current,2023-10-06,9086.23,11360.31,0
13049,1206,savings,2022-07-06,21364.47,2106.39,0
13050,645,current,2023-06-14,2489.3,1642.91,0
13051,1279,current,2022-07-19,12360.33,2371.51,0
13052,2340,savings,2022-09-17,2929.31,1744.96,0
13053,494,current,2021-07-03,10947.79,1806.69,0
13054,2093,current,2021-02-02,5988.07,1206.21,0
13055,225,current,2021-04-18,11129.09,6573.1,0
13056,1802,current,2023-12-27,2621.5,5359.68,0
13057,188,credit,2024-11-22,400.26,2605.17,0
13058,152,current,2020-05-29,7518.73,2042.08,0
13059,94,current,2022-09-07,11806.67,4365.12,0
13060,2012,current,2022-05-08,7717.14,3723.98,0
13061,1434,current,2022-10-22,10364.27,3628.03,0
13062,1726,current,2021-03-01,4861.41,7935.37,0
13063,389,current,2020-01-15,10539.94,4727.98,1
13064,2304,current,2021-01-06,17074.22,23315.84,0
13065,2022,current,2020-11-27,4810.54,2200.52,0
13066,1222,savings,2020-04-05,10256.03,11667.5,0
13067,2248,current,2021-10-12,3886.3,4568.06,0
13068,358,credit,2023-06-02,18212.11,1396.3,0
13069,732,current,2024-10-28,2138.49,1883.88,0
13070,122,current,2023-04-14,8808.15,5148.86,0
13071,412,credit,2020-11-15,6974.78,1113.71,0
13072,2104,savings,2021-10-22,4840.46,3093.25,0
13073,1025,current,2021-07-07,4717.17,14463.73,1
13074,1614,current,2021-01-22,6559.2,191.8,0
13075,2204,savings,2024-12-12,16608.38,3077.21,0
13076,1911,current,2023-04-11,8072.16,1884.42,0
13077,1000,current,2022-05-28,1362.23,11960.2,0
13078,871,current,2022-03-08,1819.34,2909.06,0
13079,271,savings,2021-08-04,8048.02,1644.49,0
13080,2075,current,2022-01-30,13217.16,1129.23,0
13081,2462,current,2023-03-03,3570.87,1270.97,0
13082,1251,credit,2024-08-20,7736.56,10816.22,0
13083,1250,current,2022-06-24,13344.73,337.97,0
13084,2121,savings,2020-12-03,8566.28,4685.47,0
13085,856,current,2024-10-13,7231.15,8442.98,1
13086,1017,savings,2021-07-28,5371.96,3048.16,0
13087,2235,current,2020-05-31,6001.35,1291.64,0
13088,949,current,2022-09-20,10607.68,4673.45,0
13089,2319,current,2023-12-13,11470.55,1557.19,0
13090,404,credit,2021-04-15,11333.26,2007.7,0
13091,1243,current,2021-05-24,3999.67,1728.91,0
13092,1225,current,2021-06-11,581.66,1796.78,0
13093,767,current,2024-01-12,4933.99,6301.89,0
13094,2408,savings,2024-10-13,12184.07,2784.89,0
13095,1207,savings,2024-03-27,18973.73,4884.77,0
13096,2198,current,2021-02-16,3086.05,4877.25,0
13097,549,current,2024-03-29,10242.45,3239.18,1
13098,873,savings,2021-07-19,4212.68,8772.69,1
13099,1196,current,2024-04-30,15869.76,1447.23,0
13100,1410,current,2024-12-14,12059.38,2970.34,0
13101,574,current,2023-08-03,8415.94,558.5,0
13102,783,current,2024-10-09,8838.06,3403.96,0
13103,1556,credit,2020-09-16,14819.49,6037.24,0
13104,697,current,2023-04-10,1479.1,973.92,0
13105,1900,current,2020-04-04,6360.8,2072.43,1
