alert_id,entity_type,entity_id,event_time,trigger_source,model_score,alert_priority,review_outcome,recovery_amount
81015,transaction,9325,2025-01-26 19:12:36,ml_model,0.8583,high,investigated,0.0
81016,transaction,9328,2025-02-17 04:08:21,rule_engine,0.1778,low,auto_closed,0.0
81017,transaction,9345,2025-03-07 16:14:01,ml_model,0.4325,medium,pending,0.0
81018,transaction,9351,2025-02-24 15:18:53,anomaly_detector,0.4535,medium,auto_closed,0.0
81019,transaction,9354,2025-01-21 17:52:45,anomaly_detector,0.8747,high,auto_closed,0.0
81020,transaction,9357,2025-02-15 04:15:22,ml_model,0.8938,high,investigated,38.33
81021,transaction,9365,2025-02-06 20:17:47,rule_engine,0.1243,low,investigated,0.0
81022,transaction,9374,2025-03-10 05:25:37,rule_engine,0.6624,medium,auto_closed,0.0
81023,transaction,9382,2025-03-31 23:54:17,ml_model,0.4096,medium,auto_closed,0.0
81024,transaction,9383,2025-01-28 09:23:26,ml_model,1.0,high,investigated,24.27
81025,transaction,9391,2025-02-24 10:52:10,anomaly_detector,0.2149,low,investigated,0.0
81026,transaction,9399,2025-03-19 07:39:35,rule_engine,0.5064,medium,auto_closed,0.0
81027,transaction,9404,2025-01-23 07:14:14,rule_engine,0.406,medium,pending,0.0
81028,transaction,9420,2025-01-11 05:35:44,rule_engine,0.1216,low,auto_closed,0.0
81029,transaction,9424,2025-02-06 02:28:57,anomaly_detector,0.3627,low,auto_closed,0.0
81030,transaction,9432,2025-01-21 20:19:45,rule_engine,0.0406,low,investigated,0.0
81031,transaction,9436,2025-02-14 16:51:20,rule_engine,0.4579,medium,investigated,0.0
81032,transaction,9441,2025-03-15 01:27:09,rule_engine,0.2378,low,pending,0.0
81033,transaction,9471,2025-03-11 06:09:33,rule_engine,0.5722,medium,auto_closed,0.0
81034,transaction,9476,2025-03-28 08:54:59,ml_model,0.0298,low,pending,0.0
81035,transaction,9500,2025-03-26 20:33:31,rule_engine,0.5704,medium,pending,0.0
81036,transaction,9513,2025-02-07 09:52:35,ml_model,0.041,low,pending,0.0
81037,transaction,9519,2025-01-18 17:03:41,rule_engine,0.7721,high,investigated,33.39
81038,transaction,9532,2025-01-04 10:29:34,ml_model,0.5466,medium,pending,0.0
81039,transaction,9558,2025-02-20 05:05:16,anomaly_detector,0.7691,high,auto_closed,0.0
81040,transaction,9569,2025-02-16 07:29:53,rule_engine,0.4786,medium,auto_closed,0.0
81041,transaction,9570,2025-03-16 14:38:10,rule_engine,0.3687,low,investigated,0.0
81042,transaction,9576,2025-03-15 02:53:14,ml_model,0.8401,high,investigated,74.49
81043,transaction,9593,2025-02-03 09:08:35,anomaly_detector,0.4899,medium,auto_closed,0.0
81044,transaction,9601,2025-03-26 18:18:40,ml_model,0.5804,medium,investigated,0.0
81045,transaction,9610,2025-03-24 01:26:35,anomaly_detector,0.7763,high,investigated,113.45
81046,transaction,9625,2025-01-01 02:20:21,rule_engine,0.1059,low,investigated,0.0
81047,transaction,9626,2025-01-12 11:51:40,ml_model,0.6099,medium,investigated,0.0
81048,transaction,9627,2025-01-22 01:19:56,rule_engine,0.784,high,pending,179.42
81049,transaction,9637,2025-03-09 11:53:40,ml_model,0.8892,high,investigated,189.89
81050,transaction,9657,2025-02-02 23:05:01,ml_model,0.8753,high,investigated,63.45
81051,transaction,9671,2025-01-08 22:31:37,anomaly_detector,0.3466,low,pending,0.0
81052,transaction,9674,2025-03-20 18:10:56,anomaly_detector,0.445,medium,investigated,0.0
81053,transaction,9679,2025-01-26 08:19:47,rule_engine,0.1035,low,pending,0.0
81054,transaction,9692,2025-02-16 01:00:11,rule_engine,0.2019,low,auto_closed,0.0
81055,transaction,9703,2025-01-22 11:24:44,ml_model,0.6592,medium,investigated,0.0
81056,transaction,9709,2025-03-18 10:48:42,rule_engine,0.5946,medium,investigated,55.08
81057,transaction,9758,2025-02-02 20:25:00,ml_model,0.3839,low,auto_closed,0.0
81058,transaction,9759,2025-02-16 05:33:38,rule_engine,0.3116,low,auto_closed,0.0
81059,transaction,9794,2025-03-12 06:23:16,rule_engine,0.392,low,pending,0.0
81060,transaction,9820,2025-02-14 04:52:48,ml_model,0.8185,high,pending,85.56
81061,transaction,9823,2025-01-24 12:34:30,rule_engine,0.6353,medium,pending,0.0
81062,transaction,9834,2025-01-11 17:50:39,rule_engine,0.3345,low,auto_closed,0.0
81063,transaction,9845,2025-01-22 09:41:43,anomaly_detector,0.5147,medium,pending,0.0
81064,transaction,9853,2025-02-23 23:14:38,anomaly_detector,0.5532,medium,pending,99.37
81065,transaction,9856,2025-01-19 05:53:30,ml_model,0.6141,medium,investigated,136.76
81066,transaction,9861,2025-02-22 23:14:46,rule_engine,0.5032,medium,investigated,57.88
81067,transaction,9882,2025-03-14 04:58:30,ml_model,0.1936,low,pending,0.0
81068,transaction,9886,2025-01-01 09:04:14,rule_engine,0.5973,medium,auto_closed,0.0
81069,transaction,9889,2025-01-26 00:25:17,ml_model,0.196,low,auto_closed,0.0
81070,transaction,9890,2025-02-15 10:54:19,anomaly_detector,0.2241,low,auto_closed,0.0
81071,transaction,9910,2025-01-17 02:39:37,ml_model,0.3944,low,pending,0.0
81072,transaction,9927,2025-01-26 15:41:06,rule_engine,0.9961,high,investigated,40.76
81073,transaction,9933,2025-01-04 14:25:22,rule_engine,0.1246,low,auto_closed,0.0
81074,transaction,9943,2025-01-14 07:11:07,anomaly_detector,0.1769,low,pending,0.0
81075,transaction,9951,2025-02-27 18:17:55,rule_engine,0.4929,medium,auto_closed,0.0
81076,transaction,9956,2025-01-03 16:24:40,rule_engine,0.2793,low,auto_closed,0.0
81077,transaction,9957,2025-01-22 04:05:52,rule_engine,0.3427,low,pending,0.0
81078,transaction,9962,2025-02-22 05:45:29,ml_model,0.1306,low,investigated,0.0
81079,transaction,10010,2025-02-24 00:09:59,rule_engine,0.2443,low,auto_closed,0.0
81080,transaction,10018,2025-03-02 02:31:45,anomaly_detector,0.5897,medium,pending,0.0
81081,transaction,10038,2025-03-04 13:58:34,ml_model,0.7287,high,investigated,35.83
81082,transaction,10040,2025-03-16 22:26:09,rule_engine,0.4188,medium,auto_closed,0.0
81083,transaction,10041,2025-03-19 13:22:25,rule_engine,0.7204,high,pending,0.0
81084,transaction,10063,2025-03-13 23:28:23,rule_engine,0.3843,low,auto_closed,0.0
81085,transaction,10070,2025-03-23 11:41:51,rule_engine,0.1354,low,auto_closed,0.0
81086,transaction,10077,2025-03-16 16:28:02,ml_model,0.7155,high,pending,0.0
81087,transaction,10078,2025-03-18 03:32:22,rule_engine,0.7558,high,investigated,59.63
81088,transaction,10082,2025-01-28 14:10:14,anomaly_detector,0.8962,high,investigated,64.54
81089,transaction,10102,2025-03-28 21:38:05,anomaly_detector,0.5962,medium,pending,0.0
81090,transaction,10115,2025-03-14 09:10:25,rule_engine,0.7911,high,investigated,17.32
81091,transaction,10121,2025-01-27 21:57:46,rule_engine,0.556,medium,pending,0.0
81092,transaction,10123,2025-02-27 08:27:16,ml_model,0.4659,medium,pending,0.0
81093,transaction,10147,2025-02-05 18:43:55,ml_model,0.749,high,investigated,58.53
81094,transaction,10156,2025-01-13 06:46:38,anomaly_detector,0.3335,low,pending,0.0
81095,transaction,10202,2025-01-07 21:49:43,ml_model,0.2019,low,pending,0.0
81096,transaction,10204,2025-01-31 20:42:14,anomaly_detector,0.6896,medium,investigated,0.0
81097,transaction,10206,2025-02-05 04:08:34,anomaly_detector,0.0836,low,pending,0.0
81098,transaction,10207,2025-03-05 00:51:05,ml_model,0.3031,low,auto_closed,0.0
81099,transaction,10218,2025-02-28 19:15:07,ml_model,0.8542,high,investigated,75.39
81100,transaction,10229,2025-03-13 16:34:49,rule_engine,0.6859,medium,auto_closed,0.0
81101,transaction,10233,2025-02-12 12:49:07,ml_model,0.3647,low,investigated,0.0
81102,transaction,10243,2025-01-21 12:48:04,ml_model,0.4052,medium,investigated,184.12
81103,transaction,10254,2025-03-10 08:47:54,rule_engine,0.7179,high,investigated,63.2
81104,transaction,10255,2025-03-12 19:45:06,ml_model,1.0,high,investigated,24.56
81105,transaction,10274,2025-01-06 02:03:58,rule_engine,0.6307,medium,investigated,104.29
81106,transaction,10278,2025-03-15 02:04:58,rule_engine,0.9159,high,investigated,0.0
81107,transaction,10302,2025-01-14 03:50:53,ml_model,0.972,high,investigated,191.18
81108,transaction,10308,2025-01-06 18:53:53,rule_engine,0.6475,medium,investigated,70.19
81109,transaction,10316,2025-01-27 04:04:30,ml_model,0.4547,medium,pending,0.0
81110,transaction,10326,2025-03-21 19:22:48,rule_engine,0.282,low,auto_closed,0.0
81111,transaction,10329,2025-03-09 16:31:56,rule_engine,0.5559,medium,auto_closed,0.0
81112,transaction,10336,2025-01-13 06:58:38,ml_model,0.3156,low,auto_closed,0.0
81113,transaction,10337,2025-02-16 19:01:03,rule_engine,0.4037,medium,pending,0.0
81114,transaction,10357,2025-01-05 07:31:07,anomaly_detector,0.5772,medium,auto_closed,0.0
81115,transaction,10375,2025-03-24 16:45:59,ml_model,0.4549,medium,auto_closed,0.0
81116,transaction,10376,2025-01-17 18:02:23,anomaly_detector,0.2817,low,investigated,0.0
81117,transaction,10390,2025-01-21 09:42:17,anomaly_detector,0.7874,high,investigated,12.73
81118,transaction,10396,2025-02-08 02:50:07,anomaly_detector,0.7043,high,investigated,66.85
81119,transaction,10410,2025-02-14 08:15:39,ml_model,0.6513,medium,auto_closed,46.63
81120,transaction,10431,2025-02-16 15:38:51,ml_model,0.2372,low,auto_closed,0.0
81121,transaction,10445,2025-03-06 12:58:49,ml_model,0.7538,high,auto_closed,32.52
81122,transaction,10476,2025-02-21 20:01:31,rule_engine,0.1925,low,auto_closed,0.0
81123,transaction,10481,2025-02-23 15:54:56,anomaly_detector,0.6291,medium,auto_closed,0.0
81124,transaction,10485,2025-01-28 14:13:47,ml_model,0.6917,medium,investigated,205.34
81125,transaction,10491,2025-02-02 23:10:23,ml_model,0.3379,low,auto_closed,0.0
81126,transaction,10534,2025-03-03 03:00:43,ml_model,0.6477,medium,investigated,0.0
81127,transaction,10562,2025-03-16 05:05:55,anomaly_detector,0.664,medium,pending,101.72
81128,transaction,10564,2025-01-09 15:43:25,ml_model,0.663,medium,investigated,77.3
81129,transaction,10576,2025-02-07 01:18:33,rule_engine,0.5458,medium,investigated,204.1
81130,transaction,10586,2025-03-18 01:09:28,rule_engine,0.2152,low,pending,0.0
81131,transaction,10598,2025-01-08 05:06:38,ml_model,0.3821,low,pending,0.0
81132,transaction,10604,2025-03-03 15:22:43,ml_model,0.1315,low,pending,0.0
81133,transaction,10611,2025-02-20 16:41:46,rule_engine,0.6938,medium,pending,0.0
81134,transaction,10617,2025-02-04 16:13:56,ml_model,0.3711,low,investigated,0.0
81135,transaction,10631,2025-01-31 00:50:08,ml_model,0.2004,low,pending,0.0
81136,transaction,10648,2025-03-25 22:11:34,rule_engine,0.1455,low,auto_closed,0.0
81137,transaction,10656,2025-02-13 08:25:12,rule_engine,0.4668,medium,pending,0.0
81138,transaction,10659,2025-02-03 14:18:35,anomaly_detector,0.1868,low,auto_closed,0.0
81139,transaction,10667,2025-02-25 14:28:24,ml_model,0.5936,medium,pending,62.52
81140,transaction,10678,2025-02-06 19:07:59,rule_engine,0.8007,high,pending,0.0
81141,transaction,10685,2025-01-31 10:27:15,rule_engine,0.4198,medium,auto_closed,0.0
81142,transaction,10689,2025-03-15 11:22:23,rule_engine,0.3629,low,investigated,0.0
81143,transaction,10694,2025-02-07 11:58:07,anomaly_detector,0.2044,low,investigated,0.0
81144,transaction,10703,2025-03-11 07:41:18,anomaly_detector,0.8782,high,investigated,111.4
81145,transaction,10704,2025-03-12 08:47:47,rule_engine,0.3113,low,auto_closed,0.0
81146,transaction,10719,2025-02-13 16:51:41,rule_engine,0.5877,medium,investigated,154.11
81147,transaction,10726,2025-02-17 20:33:36,ml_model,0.7801,high,investigated,104.83
81148,transaction,10728,2025-03-31 16:08:44,rule_engine,0.828,high,pending,0.0
81149,transaction,10738,2025-01-14 13:51:04,anomaly_detector,0.2189,low,auto_closed,0.0
81150,transaction,10752,2025-02-27 09:29:20,anomaly_detector,0.2405,low,auto_closed,0.0
81151,transaction,10773,2025-02-23 17:09:25,anomaly_detector,0.3058,low,pending,0.0
81152,transaction,10780,2025-01-16 15:51:44,ml_model,0.4233,medium,auto_closed,0.0
81153,transaction,10797,2025-02-20 21:37:48,rule_engine,0.9338,high,investigated,62.88
81154,transaction,10798,2025-02-22 09:54:43,rule_engine,0.3432,low,pending,0.0
81155,transaction,10820,2025-03-26 17:59:14,rule_engine,0.3071,low,investigated,0.0
81156,transaction,10821,2025-01-01 14:13:30,rule_engine,0.8497,high,pending,57.76
81157,transaction,10829,2025-03-13 16:03:59,rule_engine,0.5457,medium,auto_closed,0.0
81158,transaction,10840,2025-01-11 07:41:50,rule_engine,0.3481,low,auto_closed,0.0
81159,transaction,10841,2025-01-22 20:42:50,rule_engine,0.0808,low,pending,0.0
81160,transaction,10851,2025-01-04 07:41:22,rule_engine,0.4859,medium,pending,188.02
81161,transaction,10854,2025-01-19 01:10:43,anomaly_detector,0.3727,low,pending,47.61
81162,transaction,10863,2025-02-16 13:27:46,ml_model,0.3082,low,pending,0.0
81163,transaction,10877,2025-02-14 15:06:02,ml_model,0.5145,medium,investigated,50.51
81164,transaction,10888,2025-03-01 01:38:08,anomaly_detector,0.7572,high,investigated,76.01
81165,transaction,10973,2025-02-28 06:34:51,ml_model,0.3045,low,investigated,0.0
81166,transaction,11007,2025-03-20 15:47:30,rule_engine,0.1815,low,investigated,0.0
81167,transaction,11010,2025-01-06 22:55:52,ml_model,0.2602,low,investigated,0.0
81168,transaction,11026,2025-01-20 22:30:07,anomaly_detector,1.0,high,auto_closed,14.28
81169,transaction,11028,2025-02-03 12:53:38,anomaly_detector,0.4159,medium,auto_closed,0.0
81170,transaction,11042,2025-01-18 16:46:15,ml_model,0.48,medium,auto_closed,183.77
81171,transaction,11064,2025-03-23 07:20:34,anomaly_detector,1.0,high,investigated,66.54
81172,transaction,11065,2025-01-10 09:30:39,rule_engine,0.8571,high,pending,0.0
81173,transaction,11067,2025-02-04 00:04:38,rule_engine,0.1456,low,pending,0.0
81174,transaction,11094,2025-01-09 03:43:40,rule_engine,0.4411,medium,pending,80.87
81175,transaction,11099,2025-02-06 17:34:17,ml_model,0.2492,low,auto_closed,0.0
81176,transaction,11104,2025-03-26 21:40:00,anomaly_detector,0.6288,medium,investigated,59.98
81177,transaction,11115,2025-01-04 10:49:08,rule_engine,0.8528,high,auto_closed,0.0
81178,transaction,11133,2025-02-17 21:42:43,ml_model,0.729,high,investigated,43.79
81179,transaction,11143,2025-01-30 07:19:45,ml_model,0.6247,medium,investigated,104.58
81180,transaction,11152,2025-03-05 18:40:36,rule_engine,0.5556,medium,investigated,48.05
81181,transaction,11156,2025-03-15 17:11:23,rule_engine,0.4744,medium,auto_closed,0.0
81182,transaction,11171,2025-02-03 08:41:05,rule_engine,0.3006,low,pending,0.0
81183,transaction,11189,2025-03-12 19:35:12,ml_model,0.6266,medium,auto_closed,0.0
81184,transaction,11190,2025-03-15 07:15:22,ml_model,0.3547,low,auto_closed,20.7
81185,transaction,11200,2025-01-29 08:13:28,ml_model,0.5298,medium,investigated,67.46
81186,transaction,11206,2025-03-16 08:25:38,rule_engine,0.1375,low,investigated,0.0
81187,transaction,11208,2025-01-29 05:00:31,ml_model,0.4512,medium,investigated,80.6
81188,transaction,11218,2025-03-02 10:13:58,ml_model,0.735,high,investigated,101.93
81189,transaction,11234,2025-03-09 16:27:11,rule_engine,0.3277,low,pending,0.0
81190,transaction,11246,2025-02-25 13:46:42,rule_engine,0.6527,medium,investigated,48.34
81191,transaction,11258,2025-03-23 03:05:38,anomaly_detector,0.6123,medium,investigated,39.91
81192,transaction,11283,2025-02-18 08:35:32,rule_engine,0.7155,high,investigated,0.0
81193,transaction,11292,2025-03-10 04:45:30,rule_engine,0.4658,medium,pending,0.0
81194,transaction,11293,2025-03-17 14:42:38,anomaly_detector,0.6272,medium,pending,0.0
81195,transaction,11318,2025-01-20 12:23:56,ml_model,0.8404,high,pending,20.02
81196,transaction,11327,2025-03-15 17:54:28,ml_model,0.4031,medium,pending,0.0
81197,transaction,11330,2025-01-19 01:31:32,ml_model,0.8347,high,pending,85.62
81198,transaction,11346,2025-03-26 00:04:20,ml_model,0.2644,low,investigated,0.0
81199,transaction,11347,2025-03-26 00:48:46,rule_engine,0.5359,medium,auto_closed,0.0
81200,transaction,11348,2025-01-12 00:45:11,rule_engine,0.23,low,investigated,0.0
81201,transaction,11357,2025-03-17 10:12:03,rule_engine,0.8051,high,auto_closed,0.0
81202,transaction,11362,2025-02-17 21:28:13,ml_model,1.0,high,investigated,83.78
81203,transaction,11372,2025-01-24 04:29:49,ml_model,0.6394,medium,investigated,0.0
81204,transaction,11407,2025-02-22 20:41:34,rule_engine,0.3886,low,investigated,0.0
81205,transaction,11411,2025-01-27 11:23:01,ml_model,0.8499,high,auto_closed,78.55
81206,transaction,11428,2025-01-29 10:13:12,rule_engine,0.9122,high,investigated,207.34
81207,transaction,11473,2025-03-12 20:25:28,anomaly_detector,0.2321,low,auto_closed,0.0
81208,transaction,11474,2025-03-30 20:12:07,ml_model,0.5917,medium,investigated,182.75
81209,transaction,11481,2025-03-15 16:06:03,ml_model,0.5692,medium,investigated,113.57
81210,transaction,11489,2025-01-20 21:11:43,rule_engine,0.7143,high,investigated,0.0
81211,transaction,11524,2025-02-21 12:07:39,anomaly_detector,0.1036,low,auto_closed,0.0
81212,transaction,11531,2025-01-23 15:36:52,ml_model,0.616,medium,investigated,93.33
81213,transaction,11537,2025-02-06 12:26:32,ml_model,1.0,high,investigated,119.79
81214,transaction,11539,2025-02-17 01:22:34,rule_engine,0.0738,low,pending,0.0
81215,transaction,11544,2025-01-22 19:52:46,anomaly_detector,0.4342,medium,auto_closed,29.65
81216,transaction,11546,2025-02-16 15:49:25,ml_model,0.8285,high,pending,0.0
81217,transaction,11547,2025-02-27 13:19:55,rule_engine,0.4185,medium,auto_closed,0.0
81218,transaction,11559,2025-02-20 15:22:49,rule_engine,0.7428,high,auto_closed,39.28
81219,transaction,11574,2025-02-20 10:42:00,anomaly_detector,0.1167,low,pending,0.0
81220,transaction,11587,2025-01-05 11:20:11,anomaly_detector,0.5906,medium,auto_closed,28.89
81221,transaction,11592,2025-02-21 20:06:24,rule_engine,0.308,low,investigated,0.0
81222,transaction,11593,2025-03-02 16:55:51,ml_model,0.3459,low,investigated,176.89
81223,transaction,11600,2025-03-22 20:18:37,ml_model,0.4317,medium,auto_closed,0.0
81224,transaction,11601,2025-03-28 12:29:00,anomaly_detector,0.9071,high,investigated,86.42
81225,transaction,11602,2025-01-07 08:01:45,anomaly_detector,0.58,medium,investigated,108.44
81226,transaction,11603,2025-01-14 05:42:49,anomaly_detector,0.5778,medium,pending,0.0
81227,transaction,11607,2025-02-24 15:29:59,rule_engine,0.873,high,pending,46.52
81228,transaction,11609,2025-01-07 06:04:13,rule_engine,0.5036,medium,pending,0.0
81229,transaction,11664,2025-03-23 10:54:23,ml_model,0.1263,low,pending,0.0
81230,transaction,11669,2025-03-23 15:44:57,ml_model,0.6443,medium,investigated,75.07
81231,transaction,11710,2025-03-04 10:58:11,ml_model,0.547,medium,auto_closed,0.0
81232,transaction,11713,2025-03-26 14:31:50,rule_engine,0.6069,medium,auto_closed,0.0
81233,transaction,11718,2025-03-05 08:11:48,ml_model,0.9525,high,pending,48.35
81234,transaction,11719,2025-03-24 10:30:08,ml_model,0.6091,medium,investigated,75.2
81235,transaction,11723,2025-02-03 13:02:21,ml_model,0.6086,medium,pending,0.0
81236,transaction,11733,2025-02-09 17:36:02,ml_model,0.5658,medium,auto_closed,0.0
81237,transaction,11735,2025-02-27 17:17:18,ml_model,0.0836,low,auto_closed,0.0
81238,transaction,11762,2025-03-16 01:51:50,rule_engine,0.0622,low,pending,0.0
81239,transaction,11764,2025-03-24 00:35:27,anomaly_detector,0.8808,high,pending,50.76
81240,transaction,11765,2025-03-28 22:03:17,rule_engine,0.3866,low,auto_closed,0.0
81241,transaction,11789,2025-03-25 05:31:28,anomaly_detector,1.0,high,pending,46.11
81242,transaction,11794,2025-02-01 22:12:13,ml_model,0.4791,medium,auto_closed,78.86
